date,logreturn,garch_volatility,daily_sentiment_mean,daily_sentiment_std,sentiment_rolling_mean,sentiment_rolling,article_count
2007-11-19,0.0001353937430652,1.9333327930786128,-0.3728123039214147,0.5436341900250367,-0.0730022847486865,-0.0730022847486865,9
2007-11-20,-0.0216887416651492,1.84158466166683,-0.2620436750585213,0.5542581951755898,-0.1438117987916079,-0.1438117987916079,8
2007-11-21,-0.0387724587803643,1.879698277892184,0.1282755503198132,0.5855863130784921,-0.0468354355802551,-0.0468354355802551,8
2007-11-22,-0.0075267868063798,2.1490650045469284,-0.0606190931051969,0.6421641196061296,-0.0284564482182677,-0.0284564482182677,10
2007-11-23,0.0160410340096609,2.0612775046049605,0.1952430163510143,0.6639614667649972,-0.0743913010828609,-0.0743913010828609,8
2007-11-26,0.0217110534837252,2.016049427954684,0.3650773125035422,0.5194225668142994,0.0997737141394811,0.0997737141394811,7
2007-11-27,-0.0058706613018263,2.020816870616908,-0.3430643415388961,0.6142458160042061,0.0055057357677392,0.0055057357677392,12
2007-11-28,-0.0142459525912775,1.9347605963517729,0.1266277483241124,0.717243516170219,0.0429551040536011,0.0429551040536011,11
2007-11-29,0.0030305863619891,1.897194015544372,0.1375851182060109,0.5217543190225356,0.0314235244246004,0.0314235244246004,9
2007-11-30,0.0224886139416321,1.8085117562898907,-0.0475450470470465,0.8006582783340813,0.0477361580895447,0.0477361580895447,13
2007-12-03,0.0175876907757888,1.8429442886600729,-0.2895025700175513,0.4079380603292036,0.220803759369251,0.220803759369251,6
2007-12-04,-0.0011344714610707,1.8273163193156157,-0.1018188681919127,0.5150923378446426,0.1729229620896663,0.1729229620896663,8
2007-12-05,0.0138411227301856,1.7418410713083012,0.2261411010154656,0.5263196997492179,0.2276601917021687,0.2276601917021687,7
2007-12-06,0.0024717231296717,1.7059171675782192,-0.3550018426030874,0.7110098743429949,-0.0203357015825097,-0.0203357015825097,5
2007-12-07,0.0032860469463574,1.6266175359359016,0.0180941786883132,0.6021086983416091,-0.1004176002217544,-0.1004176002217544,7
2007-12-10,-0.0022957399157566,1.552485501335054,-0.1668753166062136,0.4456702720137477,0.0840321570413099,0.0840321570413099,6
2007-12-11,0.0226666863225683,1.4831662016060492,-0.2743511563166976,0.4305799348621964,-0.0160662944251227,-0.0160662944251227,8
2007-12-12,0.0101252531571182,1.560672819817666,0.0054815582116134,0.5121425218089782,0.0560303857378174,0.0560303857378174,16
2007-12-13,-0.0165668673277088,1.5145857273376246,0.2362889069132507,0.4553512612804817,0.0996693313828049,0.0996693313828049,10
2007-12-14,-0.0017181689191183,1.5353904930405151,-0.1620161716515819,0.6074263361257431,-0.0722944358899257,-0.0722944358899257,9
2007-12-17,-0.0457935499685569,1.4660160155153723,0.1900562314050538,0.6294349532495407,0.0852260367364978,0.0852260367364978,7
2007-12-18,-0.0060247238740314,1.978407950920602,0.3291291965341026,0.552366268599231,0.1499555644009956,0.1499555644009956,11
2007-12-19,0.0015400249065285,1.895230367794016,0.3721523398533463,0.4417683269895525,0.1771282509890148,0.1771282509890148,10
2007-12-20,0.0026654928522308,1.805502319458061,0.2799105908721685,0.6218085201502099,0.2655136034937648,0.2655136034937648,10
2007-12-24,0.0372077529408176,1.7211985325265864,0.7329389899969101,0.129016898088456,0.3262956358989081,0.3262956358989081,2
2007-12-26,0.0142090922983611,1.9729596173019008,0.4432324869558215,0.3752853635211454,0.3550069163491329,0.3550069163491329,3
2007-12-27,0.0017692201533186,1.9221984805969423,-0.0246192647351159,0.5556155910571343,0.2953068367350434,0.2953068367350434,9
2007-12-28,-0.0002959912955522,1.83118732100681,-0.2736792597764482,0.513738435029527,0.2460519596923971,0.2460519596923971,12
2007-12-31,0.0096413342585643,1.744875617003541,-0.1190670533105731,0.3187461757055913,0.0509891415749573,0.0509891415749573,4
2008-01-01,0.0009362572229952,1.6841062047969355,0.1083279084414243,0.6956906300570034,-0.015991774127922,-0.015991774127922,5
2008-01-02,0.0056881873117958,1.605119938267176,-0.0369003412567756,0.6579084887037833,-0.0184479894322539,-0.0184479894322539,11
